"","ipdN","st","epiyrN","cmlevel","epiyr","agec","offset","cm.age.level"
"5228",0,"28F",22,"0",2013,4,15.571061719,"0_4"
"5229",0,"28F",23,"0",2014,4,15.476875158,"0_4"
"5230",0,"28F",3,"1",1994,5,0.5299356119,"1_5"
"5231",0,"28F",4,"1",1995,5,0.8849982973,"1_5"
"5232",0,"28F",5,"1",1996,5,1.0577524654,"1_5"
"5233",0,"28F",6,"1",1997,5,1.4026892689,"1_5"
"5234",0,"28F",7,"1",1998,5,1.6907803695,"1_5"
"5235",0,"28F",8,"1",1999,5,1.6008199623,"1_5"
"5236",0,"28F",9,"1",2000,5,1.8670167146,"1_5"
"5237",0,"28F",10,"1",2001,5,2.1603228163,"1_5"
"5238",0,"28F",11,"1",2002,5,1.962997874,"1_5"
"5239",0,"28F",12,"1",2003,5,2.0470538462,"1_5"
"5240",0,"28F",13,"1",2004,5,2.3845356048,"1_5"
"5241",0,"28F",14,"1",2005,5,2.4554558534,"1_5"
"5242",0,"28F",15,"1",2006,5,2.5303419094,"1_5"
"5243",0,"28F",16,"1",2007,5,2.5458951017,"1_5"
"5244",0,"28F",17,"1",2008,5,2.8847794915,"1_5"
"5245",0,"28F",18,"1",2009,5,2.9096859172,"1_5"
"5246",0,"28F",19,"1",2010,5,3.1117955825,"1_5"
"5247",0,"28F",20,"1",2011,5,3.2618377397,"1_5"
"5248",0,"28F",21,"1",2012,5,3.3710067857,"1_5"
"5249",0,"28F",22,"1",2013,5,3.7226632979,"1_5"
"5250",0,"28F",23,"1",2014,5,3.6888090317,"1_5"
"5251",0,"29",3,"0",1994,5,7.4809243881,"0_5"
"5252",0,"29",4,"0",1995,5,7.1015717027,"0_5"
"5253",0,"29",5,"0",1996,5,6.8974275346,"0_5"
"5254",0,"29",6,"0",1997,5,6.5271807311,"0_5"
"5255",0,"29",7,"0",1998,5,6.2238996305,"0_5"
"5256",0,"29",8,"0",1999,5,6.3038500377,"0_5"
"5257",0,"29",9,"0",2000,5,6.0370032854,"0_5"
"5258",0,"29",10,"0",2001,5,5.7579571837,"0_5"
"5259",0,"29",11,"0",2002,5,5.982842126,"0_5"
"5260",0,"29",12,"0",2003,5,5.9364561538,"0_5"
"5261",0,"29",13,"0",2004,5,5.6612443952,"0_5"
"5262",0,"29",14,"0",2005,5,5.6695741466,"0_5"
"5263",0,"29",15,"0",2006,5,5.6999280906,"0_5"
"5264",0,"29",16,"0",2007,5,5.8015548983,"0_5"
"5265",0,"29",17,"0",2008,5,5.6456305085,"0_5"
"5266",0,"29",18,"0",2009,5,5.8452740828,"0_5"
"5267",0,"29",19,"0",2010,5,5.9167944175,"0_5"
"5268",0,"29",20,"0",2011,5,6.0759722603,"0_5"
"5269",0,"29",21,"0",2012,5,6.3098332143,"0_5"
"5270",0,"29",22,"0",2013,5,6.2753467021,"0_5"
"5271",0,"29",23,"0",2014,5,6.5785309683,"0_5"
"5272",0,"29",3,"1",1994,4,0.4938619877,"1_4"
"5273",0,"29",4,"1",1995,4,0.7453476511,"1_4"
"5274",0,"29",5,"1",1996,4,0.9725707762,"1_4"
"5275",0,"29",6,"1",1997,4,1.1178057653,"1_4"
"5276",0,"29",7,"1",1998,4,1.2566422024,"1_4"
"5277",0,"29",8,"1",1999,4,1.5160357694,"1_4"
"5278",0,"29",9,"1",2000,4,1.5630410204,"1_4"
"5279",0,"29",10,"1",2001,4,1.8542848906,"1_4"
"5280",0,"29",11,"1",2002,4,1.9897251309,"1_4"
"5281",0,"29",12,"1",2003,4,2.1290315636,"1_4"
"5282",0,"29",13,"1",2004,4,2.3177097047,"1_4"
"5283",0,"29",14,"1",2005,4,2.4343957097,"1_4"
"5284",0,"29",15,"1",2006,4,2.8261670746,"1_4"
"5285",0,"29",16,"1",2007,4,2.7392827603,"1_4"
"5286",0,"29",17,"1",2008,4,2.7879688659,"1_4"
"5287",0,"29",18,"1",2009,4,2.8542672075,"1_4"
"5288",0,"29",19,"1",2010,4,2.9653354688,"1_4"
"5289",0,"29",20,"1",2011,4,2.9743773189,"1_4"
"5290",1,"29",21,"1",2012,4,3.3214701485,"1_4"
"5291",0,"29",22,"1",2013,4,3.2801982809,"1_4"
"5292",0,"29",23,"1",2014,4,3.3759148419,"1_4"
"5293",0,"29",3,"1",1994,5,0.5299356119,"1_5"
"5294",0,"29",4,"1",1995,5,0.8849982973,"1_5"
"5295",0,"29",5,"1",1996,5,1.0577524654,"1_5"
"5296",0,"29",6,"1",1997,5,1.4026892689,"1_5"
"5297",0,"29",7,"1",1998,5,1.6907803695,"1_5"
"5298",0,"29",8,"1",1999,5,1.6008199623,"1_5"
"5299",0,"29",9,"1",2000,5,1.8670167146,"1_5"
"5300",0,"29",10,"1",2001,5,2.1603228163,"1_5"
"5301",1,"29",11,"1",2002,5,1.962997874,"1_5"
"5302",0,"29",12,"1",2003,5,2.0470538462,"1_5"
"5303",0,"29",13,"1",2004,5,2.3845356048,"1_5"
"5304",0,"29",14,"1",2005,5,2.4554558534,"1_5"
"5305",1,"29",15,"1",2006,5,2.5303419094,"1_5"
"5306",0,"29",16,"1",2007,5,2.5458951017,"1_5"
"5307",0,"29",17,"1",2008,5,2.8847794915,"1_5"
"5308",0,"29",18,"1",2009,5,2.9096859172,"1_5"
"5309",0,"29",19,"1",2010,5,3.1117955825,"1_5"
"5310",0,"29",20,"1",2011,5,3.2618377397,"1_5"
"5311",1,"29",21,"1",2012,5,3.3710067857,"1_5"
"5312",1,"29",22,"1",2013,5,3.7226632979,"1_5"
"5313",0,"29",23,"1",2014,5,3.6888090317,"1_5"
"5314",0,"3",3,"0",1994,1,3.2372613781,"0_1"
"5315",1,"3",4,"0",1995,1,3.309206358,"0_1"
"5316",0,"3",5,"0",1996,1,3.3685549554,"0_1"
"5317",0,"3",6,"0",1997,1,3.3883355848,"0_1"
"5318",2,"3",7,"0",1998,1,3.3857479579,"0_1"
"5319",2,"3",8,"0",1999,1,3.3919888131,"0_1"
"5320",0,"3",9,"0",2000,1,3.344126142,"0_1"
"5321",0,"3",10,"0",2001,1,3.308073347,"0_1"
"5322",1,"3",11,"0",2002,1,3.267262325,"0_1"
"5323",0,"3",12,"0",2003,1,3.2504270797,"0_1"
"5324",1,"3",13,"0",2004,1,3.2355729128,"0_1"
"5325",0,"3",14,"0",2005,1,3.2140011829,"0_1"
"5326",1,"3",15,"0",2006,1,3.1933477966,"0_1"
"5327",0,"3",16,"0",2007,1,3.1851704932,"0_1"
"5328",0,"3",17,"0",2008,1,3.1577833678,"0_1"
"5329",3,"3",18,"0",2009,1,3.1875210331,"0_1"
"5330",2,"3",19,"0",2010,1,3.171396719,"0_1"
"5331",1,"3",20,"0",2011,1,3.1579784711,"0_1"
"5332",0,"3",21,"0",2012,1,3.1088212313,"0_1"
"5333",0,"3",22,"0",2013,1,3.0697726219,"0_1"
"5334",1,"3",23,"0",2014,1,2.9597106602,"0_1"
"5335",1,"3",3,"0",1994,2,7.4884831474,"0_2"
"5336",1,"3",4,"0",1995,2,7.4535665622,"0_2"
"5337",0,"3",5,"0",1996,2,7.4798293756,"0_2"
"5338",1,"3",6,"0",1997,2,7.4896050153,"0_2"
"5339",0,"3",7,"0",1998,2,7.5088928945,"0_2"
"5340",0,"3",8,"0",1999,2,7.5732806693,"0_2"
"5341",0,"3",9,"0",2000,2,7.6309728364,"0_2"
"5342",1,"3",10,"0",2001,2,7.7408292187,"0_2"
"5343",0,"3",11,"0",2002,2,7.9084607303,"0_2"
"5344",0,"3",12,"0",2003,2,8.0316785368,"0_2"
"5345",0,"3",13,"0",2004,2,8.1362201075,"0_2"
"5346",0,"3",14,"0",2005,2,8.1550554749,"0_2"
"5347",0,"3",15,"0",2006,2,8.1715642884,"0_2"
"5348",0,"3",16,"0",2007,2,8.1781910474,"0_2"
"5349",0,"3",17,"0",2008,2,8.2153134652,"0_2"
"5350",0,"3",18,"0",2009,2,8.18424791,"0_2"
"5351",1,"3",19,"0",2010,2,8.1611246347,"0_2"
"5352",1,"3",20,"0",2011,2,8.0485284601,"0_2"
"5353",0,"3",21,"0",2012,2,8.055372843,"0_2"
"5354",0,"3",22,"0",2013,2,8.0849901408,"0_2"
"5355",0,"3",23,"0",2014,2,7.9952078959,"0_2"
"5356",4,"3",3,"0",1994,3,16.807260509,"0_3"
"5357",3,"3",4,"0",1995,3,16.66457298,"0_3"
"5358",2,"3",5,"0",1996,3,16.523171012,"0_3"
"5359",1,"3",6,"0",1997,3,16.376828924,"0_3"
"5360",3,"3",7,"0",1998,3,16.186848417,"0_3"
"5361",1,"3",8,"0",1999,3,16.000817867,"0_3"
"5362",3,"3",9,"0",2000,3,15.861416719,"0_3"
"5363",2,"3",10,"0",2001,3,15.618257222,"0_3"
"5364",3,"3",11,"0",2002,3,15.15782232,"0_3"
"5365",0,"3",12,"0",2003,3,14.995921753,"0_3"
"5366",0,"3",13,"0",2004,3,14.657923019,"0_3"
"5367",2,"3",14,"0",2005,3,14.317432061,"0_3"
"5368",1,"3",15,"0",2006,3,14.12524431,"0_3"
"5369",1,"3",16,"0",2007,3,13.926060477,"0_3"
"5370",1,"3",17,"0",2008,3,13.757657678,"0_3"
"5371",3,"3",18,"0",2009,3,13.717970984,"0_3"
"5372",1,"3",19,"0",2010,3,13.651126336,"0_3"
"5373",0,"3",20,"0",2011,3,13.734218608,"0_3"
"5374",3,"3",21,"0",2012,3,13.387056507,"0_3"
"5375",0,"3",22,"0",2013,3,13.559024561,"0_3"
"5376",3,"3",23,"0",2014,3,13.54056408,"0_3"
"5377",16,"3",3,"0",1994,4,15.665018012,"0_4"
"5378",8,"3",4,"0",1995,4,15.597572349,"0_4"
"5379",10,"3",5,"0",1996,4,15.593949224,"0_4"
"5380",9,"3",6,"0",1997,4,15.660884235,"0_4"
"5381",7,"3",7,"0",1998,4,15.723167798,"0_4"
"5382",6,"3",8,"0",1999,4,15.668574231,"0_4"
"5383",7,"3",9,"0",2000,4,15.80200898,"0_4"
"5384",10,"3",10,"0",2001,4,15.716195109,"0_4"
"5385",13,"3",11,"0",2002,4,15.769854869,"0_4"
"5386",4,"3",12,"0",2003,4,15.819028436,"0_4"
"5387",10,"3",13,"0",2004,4,15.847260295,"0_4"
"5388",6,"3",14,"0",2005,4,15.96373429,"0_4"
"5389",4,"3",15,"0",2006,4,15.801552925,"0_4"
"5390",7,"3",16,"0",2007,4,16.13765724,"0_4"
"5391",9,"3",17,"0",2008,4,16.216911134,"0_4"
"5392",7,"3",18,"0",2009,4,16.203912793,"0_4"
"5393",10,"3",19,"0",2010,4,16.048324531,"0_4"
"5394",10,"3",20,"0",2011,4,15.964682681,"0_4"
"5395",3,"3",21,"0",2012,4,15.550009852,"0_4"
"5396",6,"3",22,"0",2013,4,15.571061719,"0_4"
"5397",7,"3",23,"0",2014,4,15.476875158,"0_4"
"5398",20,"3",3,"0",1994,5,7.4809243881,"0_5"
"5399",17,"3",4,"0",1995,5,7.1015717027,"0_5"
"5400",13,"3",5,"0",1996,5,6.8974275346,"0_5"
"5401",10,"3",6,"0",1997,5,6.5271807311,"0_5"
"5402",28,"3",7,"0",1998,5,6.2238996305,"0_5"
"5403",21,"3",8,"0",1999,5,6.3038500377,"0_5"
"5404",17,"3",9,"0",2000,5,6.0370032854,"0_5"
"5405",10,"3",10,"0",2001,5,5.7579571837,"0_5"
"5406",22,"3",11,"0",2002,5,5.982842126,"0_5"
"5407",14,"3",12,"0",2003,5,5.9364561538,"0_5"
"5408",9,"3",13,"0",2004,5,5.6612443952,"0_5"
"5409",9,"3",14,"0",2005,5,5.6695741466,"0_5"
"5410",11,"3",15,"0",2006,5,5.6999280906,"0_5"
"5411",10,"3",16,"0",2007,5,5.8015548983,"0_5"
"5412",11,"3",17,"0",2008,5,5.6456305085,"0_5"
"5413",15,"3",18,"0",2009,5,5.8452740828,"0_5"
"5414",15,"3",19,"0",2010,5,5.9167944175,"0_5"
"5415",10,"3",20,"0",2011,5,6.0759722603,"0_5"
"5416",14,"3",21,"0",2012,5,6.3098332143,"0_5"
"5417",12,"3",22,"0",2013,5,6.2753467021,"0_5"
"5418",12,"3",23,"0",2014,5,6.5785309683,"0_5"
"5419",0,"3",3,"1",1994,2,0.0753368526,"1_2"
"5420",0,"3",4,"1",1995,2,0.0858034378,"1_2"
"5421",0,"3",5,"1",1996,2,0.1334006244,"1_2"
"5422",0,"3",6,"1",1997,2,0.1803149847,"1_2"
"5423",0,"3",7,"1",1998,2,0.2597671055,"1_2"
"5424",0,"3",8,"1",1999,2,0.3096293307,"1_2"
"5425",1,"3",9,"1",2000,2,0.4222471636,"1_2"
"5426",0,"3",10,"1",2001,2,0.4934907813,"1_2"
"5427",1,"3",11,"1",2002,2,0.5057292697,"1_2"
"5428",0,"3",12,"1",2003,2,0.5407914632,"1_2"
"5429",0,"3",13,"1",2004,2,0.5496298925,"1_2"
"5430",0,"3",14,"1",2005,2,0.6192745251,"1_2"
"5431",0,"3",15,"1",2006,2,0.6825757116,"1_2"
"5432",0,"3",16,"1",2007,2,0.7120789526,"1_2"
"5433",0,"3",17,"1",2008,2,0.6834665348,"1_2"
"5434",0,"3",18,"1",2009,2,0.71848209,"1_2"
"5435",0,"3",19,"1",2010,2,0.7333053653,"1_2"
"5436",1,"3",20,"1",2011,2,0.8068415399,"1_2"
"5437",0,"3",21,"1",2012,2,0.775487157,"1_2"
"5438",0,"3",22,"1",2013,2,0.6884598592,"1_2"
"5439",0,"3",23,"1",2014,2,0.7412121041,"1_2"
"5440",0,"3",3,"1",1994,3,0.1606494907,"1_3"
"5441",1,"3",4,"1",1995,3,0.2728170201,"1_3"
"5442",0,"3",5,"1",1996,3,0.4201389878,"1_3"
"5443",0,"3",6,"1",1997,3,0.5278910758,"1_3"
"5444",0,"3",7,"1",1998,3,0.6356815827,"1_3"
"5445",0,"3",8,"1",1999,3,0.7159121326,"1_3"
"5446",0,"3",9,"1",2000,3,0.7105632814,"1_3"
"5447",0,"3",10,"1",2001,3,0.7748927778,"1_3"
"5448",0,"3",11,"1",2002,3,1.0510376798,"1_3"
"5449",0,"3",12,"1",2003,3,1.0145482467,"1_3"
"5450",0,"3",13,"1",2004,3,1.1181069806,"1_3"
"5451",0,"3",14,"1",2005,3,1.2185679389,"1_3"
"5452",0,"3",15,"1",2006,3,1.1856956902,"1_3"
"5453",0,"3",16,"1",2007,3,1.1812895229,"1_3"
"5454",0,"3",17,"1",2008,3,1.3101223223,"1_3"
"5455",2,"3",18,"1",2009,3,1.4113490164,"1_3"
"5456",0,"3",19,"1",2010,3,1.4989036643,"1_3"
"5457",4,"3",20,"1",2011,3,1.4848713916,"1_3"
"5458",2,"3",21,"1",2012,3,1.8428934932,"1_3"
"5459",1,"3",22,"1",2013,3,1.7149754386,"1_3"
"5460",0,"3",23,"1",2014,3,1.8374159202,"1_3"
"5461",4,"3",3,"1",1994,4,0.4938619877,"1_4"
"5462",5,"3",4,"1",1995,4,0.7453476511,"1_4"
"5463",5,"3",5,"1",1996,4,0.9725707762,"1_4"
"5464",4,"3",6,"1",1997,4,1.1178057653,"1_4"
"5465",11,"3",7,"1",1998,4,1.2566422024,"1_4"
"5466",8,"3",8,"1",1999,4,1.5160357694,"1_4"
"5467",7,"3",9,"1",2000,4,1.5630410204,"1_4"
"5468",10,"3",10,"1",2001,4,1.8542848906,"1_4"
"5469",10,"3",11,"1",2002,4,1.9897251309,"1_4"
"5470",9,"3",12,"1",2003,4,2.1290315636,"1_4"
"5471",9,"3",13,"1",2004,4,2.3177097047,"1_4"
"5472",5,"3",14,"1",2005,4,2.4343957097,"1_4"
"5473",6,"3",15,"1",2006,4,2.8261670746,"1_4"
"5474",8,"3",16,"1",2007,4,2.7392827603,"1_4"
"5475",9,"3",17,"1",2008,4,2.7879688659,"1_4"
"5476",10,"3",18,"1",2009,4,2.8542672075,"1_4"
"5477",19,"3",19,"1",2010,4,2.9653354688,"1_4"
"5478",14,"3",20,"1",2011,4,2.9743773189,"1_4"
"5479",10,"3",21,"1",2012,4,3.3214701485,"1_4"
"5480",8,"3",22,"1",2013,4,3.2801982809,"1_4"
"5481",8,"3",23,"1",2014,4,3.3759148419,"1_4"
"5482",11,"3",3,"1",1994,5,0.5299356119,"1_5"
"5483",16,"3",4,"1",1995,5,0.8849982973,"1_5"
"5484",16,"3",5,"1",1996,5,1.0577524654,"1_5"
"5485",11,"3",6,"1",1997,5,1.4026892689,"1_5"
"5486",8,"3",7,"1",1998,5,1.6907803695,"1_5"
"5487",13,"3",8,"1",1999,5,1.6008199623,"1_5"
"5488",23,"3",9,"1",2000,5,1.8670167146,"1_5"
"5489",23,"3",10,"1",2001,5,2.1603228163,"1_5"
"5490",13,"3",11,"1",2002,5,1.962997874,"1_5"
"5491",24,"3",12,"1",2003,5,2.0470538462,"1_5"
"5492",26,"3",13,"1",2004,5,2.3845356048,"1_5"
"5493",22,"3",14,"1",2005,5,2.4554558534,"1_5"
"5494",17,"3",15,"1",2006,5,2.5303419094,"1_5"
"5495",28,"3",16,"1",2007,5,2.5458951017,"1_5"
"5496",30,"3",17,"1",2008,5,2.8847794915,"1_5"
"5497",22,"3",18,"1",2009,5,2.9096859172,"1_5"
"5498",26,"3",19,"1",2010,5,3.1117955825,"1_5"
"5499",24,"3",20,"1",2011,5,3.2618377397,"1_5"
"5500",24,"3",21,"1",2012,5,3.3710067857,"1_5"
"5501",31,"3",22,"1",2013,5,3.7226632979,"1_5"
"5502",37,"3",23,"1",2014,5,3.6888090317,"1_5"
"5503",0,"31",3,"0",1994,2,7.4884831474,"0_2"
"5504",0,"31",4,"0",1995,2,7.4535665622,"0_2"
"5505",0,"31",5,"0",1996,2,7.4798293756,"0_2"
"5506",0,"31",6,"0",1997,2,7.4896050153,"0_2"
"5507",0,"31",7,"0",1998,2,7.5088928945,"0_2"
"5508",0,"31",8,"0",1999,2,7.5732806693,"0_2"
"5509",0,"31",9,"0",2000,2,7.6309728364,"0_2"
"5510",0,"31",10,"0",2001,2,7.7408292187,"0_2"
"5511",0,"31",11,"0",2002,2,7.9084607303,"0_2"
"5512",0,"31",12,"0",2003,2,8.0316785368,"0_2"
"5513",0,"31",13,"0",2004,2,8.1362201075,"0_2"
"5514",0,"31",14,"0",2005,2,8.1550554749,"0_2"
"5515",0,"31",15,"0",2006,2,8.1715642884,"0_2"
"5516",0,"31",16,"0",2007,2,8.1781910474,"0_2"
"5517",0,"31",17,"0",2008,2,8.2153134652,"0_2"
"5518",0,"31",18,"0",2009,2,8.18424791,"0_2"
"5519",0,"31",19,"0",2010,2,8.1611246347,"0_2"
"5520",0,"31",20,"0",2011,2,8.0485284601,"0_2"
"5521",0,"31",21,"0",2012,2,8.055372843,"0_2"
"5522",0,"31",22,"0",2013,2,8.0849901408,"0_2"
"5523",0,"31",23,"0",2014,2,7.9952078959,"0_2"
"5524",0,"31",3,"0",1994,3,16.807260509,"0_3"
"5525",0,"31",4,"0",1995,3,16.66457298,"0_3"
"5526",0,"31",5,"0",1996,3,16.523171012,"0_3"
"5527",0,"31",6,"0",1997,3,16.376828924,"0_3"
"5528",0,"31",7,"0",1998,3,16.186848417,"0_3"
"5529",1,"31",8,"0",1999,3,16.000817867,"0_3"
"5530",0,"31",9,"0",2000,3,15.861416719,"0_3"
"5531",0,"31",10,"0",2001,3,15.618257222,"0_3"
"5532",0,"31",11,"0",2002,3,15.15782232,"0_3"
"5533",0,"31",12,"0",2003,3,14.995921753,"0_3"
"5534",0,"31",13,"0",2004,3,14.657923019,"0_3"
"5535",0,"31",14,"0",2005,3,14.317432061,"0_3"
"5536",0,"31",15,"0",2006,3,14.12524431,"0_3"
"5537",0,"31",16,"0",2007,3,13.926060477,"0_3"
"5538",0,"31",17,"0",2008,3,13.757657678,"0_3"
"5539",0,"31",18,"0",2009,3,13.717970984,"0_3"
"5540",1,"31",19,"0",2010,3,13.651126336,"0_3"
"5541",1,"31",20,"0",2011,3,13.734218608,"0_3"
"5542",0,"31",21,"0",2012,3,13.387056507,"0_3"
"5543",0,"31",22,"0",2013,3,13.559024561,"0_3"
"5544",0,"31",23,"0",2014,3,13.54056408,"0_3"
"5545",2,"31",3,"0",1994,4,15.665018012,"0_4"
"5546",1,"31",4,"0",1995,4,15.597572349,"0_4"
"5547",1,"31",5,"0",1996,4,15.593949224,"0_4"
"5548",1,"31",6,"0",1997,4,15.660884235,"0_4"
"5549",0,"31",7,"0",1998,4,15.723167798,"0_4"
"5550",0,"31",8,"0",1999,4,15.668574231,"0_4"
"5551",1,"31",9,"0",2000,4,15.80200898,"0_4"
"5552",0,"31",10,"0",2001,4,15.716195109,"0_4"
"5553",0,"31",11,"0",2002,4,15.769854869,"0_4"
"5554",0,"31",12,"0",2003,4,15.819028436,"0_4"
"5555",0,"31",13,"0",2004,4,15.847260295,"0_4"
"5556",0,"31",14,"0",2005,4,15.96373429,"0_4"
"5557",0,"31",15,"0",2006,4,15.801552925,"0_4"
"5558",0,"31",16,"0",2007,4,16.13765724,"0_4"
"5559",0,"31",17,"0",2008,4,16.216911134,"0_4"
"5560",0,"31",18,"0",2009,4,16.203912793,"0_4"
"5561",0,"31",19,"0",2010,4,16.048324531,"0_4"
"5562",0,"31",20,"0",2011,4,15.964682681,"0_4"
"5563",0,"31",21,"0",2012,4,15.550009852,"0_4"
"5564",1,"31",22,"0",2013,4,15.571061719,"0_4"
"5565",3,"31",23,"0",2014,4,15.476875158,"0_4"
"5566",0,"31",3,"0",1994,5,7.4809243881,"0_5"
"5567",0,"31",4,"0",1995,5,7.1015717027,"0_5"
"5568",1,"31",5,"0",1996,5,6.8974275346,"0_5"
"5569",0,"31",6,"0",1997,5,6.5271807311,"0_5"
"5570",0,"31",7,"0",1998,5,6.2238996305,"0_5"
"5571",0,"31",8,"0",1999,5,6.3038500377,"0_5"
"5572",1,"31",9,"0",2000,5,6.0370032854,"0_5"
"5573",1,"31",10,"0",2001,5,5.7579571837,"0_5"
"5574",0,"31",11,"0",2002,5,5.982842126,"0_5"
"5575",2,"31",12,"0",2003,5,5.9364561538,"0_5"
"5576",0,"31",13,"0",2004,5,5.6612443952,"0_5"
"5577",1,"31",14,"0",2005,5,5.6695741466,"0_5"
"5578",0,"31",15,"0",2006,5,5.6999280906,"0_5"
"5579",0,"31",16,"0",2007,5,5.8015548983,"0_5"
"5580",1,"31",17,"0",2008,5,5.6456305085,"0_5"
"5581",3,"31",18,"0",2009,5,5.8452740828,"0_5"
"5582",2,"31",19,"0",2010,5,5.9167944175,"0_5"
"5583",3,"31",20,"0",2011,5,6.0759722603,"0_5"
"5584",1,"31",21,"0",2012,5,6.3098332143,"0_5"
"5585",2,"31",22,"0",2013,5,6.2753467021,"0_5"
"5586",1,"31",23,"0",2014,5,6.5785309683,"0_5"
"5587",1,"31",3,"1",1994,3,0.1606494907,"1_3"
"5588",0,"31",4,"1",1995,3,0.2728170201,"1_3"
"5589",0,"31",5,"1",1996,3,0.4201389878,"1_3"
"5590",0,"31",6,"1",1997,3,0.5278910758,"1_3"
"5591",0,"31",7,"1",1998,3,0.6356815827,"1_3"
"5592",0,"31",8,"1",1999,3,0.7159121326,"1_3"
"5593",0,"31",9,"1",2000,3,0.7105632814,"1_3"
"5594",0,"31",10,"1",2001,3,0.7748927778,"1_3"
"5595",0,"31",11,"1",2002,3,1.0510376798,"1_3"
"5596",0,"31",12,"1",2003,3,1.0145482467,"1_3"
"5597",0,"31",13,"1",2004,3,1.1181069806,"1_3"
"5598",0,"31",14,"1",2005,3,1.2185679389,"1_3"
"5599",0,"31",15,"1",2006,3,1.1856956902,"1_3"
"5600",0,"31",16,"1",2007,3,1.1812895229,"1_3"
"5601",0,"31",17,"1",2008,3,1.3101223223,"1_3"
"5602",0,"31",18,"1",2009,3,1.4113490164,"1_3"
"5603",1,"31",19,"1",2010,3,1.4989036643,"1_3"
"5604",0,"31",20,"1",2011,3,1.4848713916,"1_3"
"5605",0,"31",21,"1",2012,3,1.8428934932,"1_3"
"5606",0,"31",22,"1",2013,3,1.7149754386,"1_3"
"5607",1,"31",23,"1",2014,3,1.8374159202,"1_3"
"5608",0,"31",3,"1",1994,4,0.4938619877,"1_4"
"5609",1,"31",4,"1",1995,4,0.7453476511,"1_4"
"5610",0,"31",5,"1",1996,4,0.9725707762,"1_4"
"5611",0,"31",6,"1",1997,4,1.1178057653,"1_4"
"5612",1,"31",7,"1",1998,4,1.2566422024,"1_4"
"5613",1,"31",8,"1",1999,4,1.5160357694,"1_4"
"5614",0,"31",9,"1",2000,4,1.5630410204,"1_4"
"5615",0,"31",10,"1",2001,4,1.8542848906,"1_4"
"5616",1,"31",11,"1",2002,4,1.9897251309,"1_4"
"5617",2,"31",12,"1",2003,4,2.1290315636,"1_4"
"5618",1,"31",13,"1",2004,4,2.3177097047,"1_4"
"5619",2,"31",14,"1",2005,4,2.4343957097,"1_4"
"5620",1,"31",15,"1",2006,4,2.8261670746,"1_4"
"5621",2,"31",16,"1",2007,4,2.7392827603,"1_4"
"5622",2,"31",17,"1",2008,4,2.7879688659,"1_4"
"5623",5,"31",18,"1",2009,4,2.8542672075,"1_4"
"5624",1,"31",19,"1",2010,4,2.9653354688,"1_4"
"5625",6,"31",20,"1",2011,4,2.9743773189,"1_4"
"5626",4,"31",21,"1",2012,4,3.3214701485,"1_4"
"5627",0,"31",22,"1",2013,4,3.2801982809,"1_4"
"5628",2,"31",23,"1",2014,4,3.3759148419,"1_4"
"5629",0,"31",3,"1",1994,5,0.5299356119,"1_5"
"5630",0,"31",4,"1",1995,5,0.8849982973,"1_5"
"5631",1,"31",5,"1",1996,5,1.0577524654,"1_5"
"5632",0,"31",6,"1",1997,5,1.4026892689,"1_5"
"5633",0,"31",7,"1",1998,5,1.6907803695,"1_5"
"5634",0,"31",8,"1",1999,5,1.6008199623,"1_5"
"5635",1,"31",9,"1",2000,5,1.8670167146,"1_5"
"5636",1,"31",10,"1",2001,5,2.1603228163,"1_5"
"5637",1,"31",11,"1",2002,5,1.962997874,"1_5"
"5638",1,"31",12,"1",2003,5,2.0470538462,"1_5"
"5639",3,"31",13,"1",2004,5,2.3845356048,"1_5"
"5640",1,"31",14,"1",2005,5,2.4554558534,"1_5"
"5641",2,"31",15,"1",2006,5,2.5303419094,"1_5"
"5642",3,"31",16,"1",2007,5,2.5458951017,"1_5"
"5643",3,"31",17,"1",2008,5,2.8847794915,"1_5"
"5644",5,"31",18,"1",2009,5,2.9096859172,"1_5"
"5645",4,"31",19,"1",2010,5,3.1117955825,"1_5"
"5646",6,"31",20,"1",2011,5,3.2618377397,"1_5"
"5647",4,"31",21,"1",2012,5,3.3710067857,"1_5"
"5648",6,"31",22,"1",2013,5,3.7226632979,"1_5"
"5649",4,"31",23,"1",2014,5,3.6888090317,"1_5"
"5650",0,"32A",3,"0",1994,5,7.4809243881,"0_5"
"5651",0,"32A",4,"0",1995,5,7.1015717027,"0_5"
"5652",0,"32A",5,"0",1996,5,6.8974275346,"0_5"
"5653",0,"32A",6,"0",1997,5,6.5271807311,"0_5"
"5654",0,"32A",7,"0",1998,5,6.2238996305,"0_5"
"5655",0,"32A",8,"0",1999,5,6.3038500377,"0_5"
"5656",0,"32A",9,"0",2000,5,6.0370032854,"0_5"
"5657",0,"32A",10,"0",2001,5,5.7579571837,"0_5"
"5658",0,"32A",11,"0",2002,5,5.982842126,"0_5"
"5659",0,"32A",12,"0",2003,5,5.9364561538,"0_5"
"5660",0,"32A",13,"0",2004,5,5.6612443952,"0_5"
"5661",0,"32A",14,"0",2005,5,5.6695741466,"0_5"
"5662",0,"32A",15,"0",2006,5,5.6999280906,"0_5"
"5663",0,"32A",16,"0",2007,5,5.8015548983,"0_5"
"5664",1,"32A",17,"0",2008,5,5.6456305085,"0_5"
"5665",0,"32A",18,"0",2009,5,5.8452740828,"0_5"
